SaleID name regDate model brand bodyType fuelType gearbox power kilometer notRepairedDamage regionCode seller offerType creatDate v_0 v_1 v_2 v_3 v_4 v_5 v_6 v_7 v_8 v_9 v_10 v_11 v_12 v_13 v_14
150017 3425 20080902 137.0 30 1.0 0.0 0.0 125 12.5 0.0 2105 0 0 20160308 44.89129321543572 5.072128979962736 0.8422508418947189 -1.6385977427910883 1.61695537692543 0.2330031612812949 0.1165977867694789 0.09442770238658647 0.07182342094186643 0.10358169523618174 -4.781468557495892 2.049868411995439 1.0386315429840054 2.0501893960051967 -0.4461868370071626
150018 123616 20061203 8.0 0 2.0 1.0 1.0 140 15.0 0.0 722 0 0 20160330 45.67241439117088 -3.1305383157707416 0.14749789636429578 -2.2297210146311537 -0.6659037037921035 0.25941032303415146 0.0007780319220490134 0.10853519059271978 0.09529041652103748 0.03651858600507536 1.9755264944682736 -2.496150539116861 2.5002276964579013 -0.09931099409511664 1.1508164217414965
150019 143452 20021006 48.0 14 1.0 0.0 0.0 58 15.0 0.0 1480 0 0 20160319 42.01485598182281 -3.068897230486636 -0.7126341473168444 0.8709818868195904 0.40204643085494224 0.2404197843294736 0.0 0.0966688994325836 0.052325382924826615 0.07441278204918281 3.5570224336465057 -0.3791496435302888 -1.6491469327991417 0.7492587273184899 1.2022448378947759
150020 2021 20120401 162.0 27 1.0 0.0 0.0 68 5.0 0.0 451 0 0 20160307 45.01117185663364 4.2322259175872405 0.8865147366655282 -0.650201766495463 2.781198572746014 0.2238970897200936 0.10588207720869716 0.11685809397558578 0.06427099371365304 0.1408881816928274 -3.913506907479849 1.9794741653554415 0.5063595063701917 2.590192563009726 -0.8898314951045054
150021 9856 20050907 19.0 8 5.0 0.0 0.0 300 8.0 0.0 665 0 0 20160308 46.498914269139796 -3.1508174009592795 -0.6319505006071618 -2.2983972277739104 -1.030518400428733 0.2763555941975229 0.0006085291146106635 0.058195799047998875 0.09462131593888493 0.02911562930711125 1.5002763653721516 -3.5059471901127632 2.435752725881376 -0.5616023952990882 0.5748727439779908
150022 18681 20000104 19.0 7 3.0 0.0 0.0 114 15.0 0.0 1809 0 0 20160401 43.99664647647299 -3.2409205936343257 -1.2669759153903652 1.5505004852394124 -0.5849679270696999 0.26468348722648544 0.0 0.08842236577113677 0.043189593633418295 0.05204617442105886 2.8979642598924147 -1.7205301115919285 -1.4909139577777586 -1.041146925410919 -0.4323374377590257
150023 108216 20110306 8.0 0 2.0 0.0 1.0 122 5.0 0.0 1069 0 0 20160308 45.94094233836295 -3.0998404643184005 0.3372280734745631 -3.338128403719633 -0.5109569436225118 0.2581958958767473 0.0007191077364699912 0.09684158585499578 0.11012180227410416 0.037443354020747915 1.7509124410802468 -2.7597937715496226 3.4206003717553766 0.4422231113156345 1.5121640289365863
150024 106197 20000002 98.0 0    0 15.0 - 6383 0 0 20160325 35.931853019667656 0.3913078512394228 16.230066634400252 1.4937234925356866 -0.7162874267684955 0.0 0.05670982574932992 1.2557507024559151 0.06479254765053008 0.0 6.3398051470235135 16.208243149049768 5.559727182655406 -1.0572111595153817 -1.2079256526282642
150025 134185 20070605 19.0 9 3.0 1.0 0.0 115 15.0 0.0 2286 0 0 20160403 45.1826136557312 -3.117392963559601 -0.6064440781621662 -1.7023187218726186 -0.33587235329284465 0.2633691304698529 0.00033129552618394484 0.06377636126937047 0.08698860236368024 0.04958308258491779 2.065862011413341 -2.6312098268136173 1.4723773375990319 0.1691565193477434 0.714965793960897
150026 15197 19940302 54.0 1 0.0 0.0 1.0 116 15.0 0.0 3111 0 0 20160314 43.33103039497732 4.010667265794914 -1.1476458126705429 1.387291857586731 -0.11965421484549385 0.25997501332147394 0.1008170586349417 0.03910254087360274 0.026635319282605117 0.06108971946808565 -3.29077718612564 1.7285733773678578 -2.589571935038435 0.10012438615309807 0.4027645926610544
150027 150631 20020507 77.0 0 3.0  0.0 115 15.0 0.0 5953 0 0 20160325 45.068642669739425 -3.1899202453904025 -0.7568962476491767 -0.1810172258919126 -0.35260451684243843 0.2637099044161629 0.0003437570049654113 0.08695333496739914 0.06766130046188243 0.054076050760966485 2.331599066965873 -2.324589539193835 0.3754858111944131 -0.5003458738618602 -0.09178027692656272
150028 169795 20150108 0.0 0 2.0 1.0 0.0 110 2.0 0.0 5220 0 0 20160309 47.59158128131652 -3.2391894813305564 1.079679602363317 -3.3059297967808523 0.6070614840725748 0.2499071172627223 0.001175713164801122 0.1468391854438602 0.11605707225784526 0.07157777446826516 1.4305451589435143 -3.0702381017897684 4.4970822869466245 0.8646081409845101 1.8518838287990864
150029 41826 20101008 19.0 17 0.0 0.0 0.0 170 5.0 0.0 5285 0 0 20160320 47.34231028897074 4.94323810780113 0.8291711057301426 -2.066408644980464 0.0017833288732257973 0.2588610960235587 0.11675473006529813 0.10489757295236088 0.0772562335900263 0.0561988929071489 -5.683285094561223 0.5908571189636451 2.428464724584017 0.2670019823008535 1.023791186271934
150030 18882 20030008 119.0 9 2.0 1.0 0.0 150 15.0 0.0 5025 0 0 20160308 42.87115134418792 0.8044093384635191 -1.1135945051575802 0.8493620736984544 1.3837680293757382 0.2446921631719266 0.054987905085028536 0.039323197590531635 0.043989534168886936 0.10581400909250893 -0.2919588944602893 0.5512712105639413 -2.0753358599670664 1.5122254977342042 -0.14829099762170495
150031 190775 20000011 1.0 5  0.0 0.0 0 15.0 1.0 3169 0 0 20160316 34.194069992309736 -3.7274932698661183 15.315006778772222 4.611529249690663 -0.03144480433422662 0.0 0.0 1.2616110076408351 0.03271732207558339 0.01950941011350464 10.907487539237078 15.570126530115616 2.71980268362144 -1.1975593917023135 -0.26951984616799113
150032 58235 20070207 7.0 7 0.0 1.0 0.0 109 15.0 0.0 220 0 0 20160325 44.83509515429417 3.871915848830537 -0.3724895252875818 -0.8384773388302547 1.0564392351640497 0.2511405754930461 0.09927791620687856 0.04077665752237028 0.060679205415315324 0.09137033833196596 -3.846685773885712 0.9117317708299986 -0.07585615255246249 1.4187780889709054 0.1344714745133494
150033 32788 20030004 19.0 7 6.0 0.0 0.0 124 15.0 0.0 1542 0 0 20160314 45.108755804277436 1.830506724904703 -1.6319415444602283 0.33819855855068554 -0.7017158971711501 0.2794558331943097 0.07065043715230669 0.007978854810056 0.04503029348742636 0.045694145370184916 -2.2806202370581614 -0.737045073089665 -1.1212243492473977 -0.6437819535106247 -0.20053709520009425
150034 116079 20060904 60.0 11 1.0 1.0 0.0 69 9.0 0.0 4814 0 0 20160402 44.85278673885519 2.7324015496348526 0.7154508172913256 0.2944638531365485 1.837345257717532 0.2306001889196799 0.08520517430307499 0.14203797309687713 0.05402086776031275 0.1162788227525046 -2.4489498334226565 1.52297946125992 -0.027488951885776 1.4315046160462923 -0.09090429429440608
150035 153432 20050808 0.0 0 0.0 0.0 0.0 200 15.0 0.0 3252 0 0 20160403 45.54732504901986 -3.160461305509589 -0.2386278716556316 -1.4041343655583711 -0.5354580093964799 0.2621253512870345 0.0006246790498096017 0.09818796095088543 0.08438458950295083 0.04383126928812078 2.0777705989465054 -2.499246433145878 1.6731379784167866 -0.2489097823030657 0.9825144967468282
150036 42538 19980107 1.0 6 6.0  0.0 124 2.0 0.0 964 0 0 20160308 43.38545509487209 -3.1527962850118194 -2.5830687921009714 1.9411443669255224 -1.1943009248875749 0.2823278308047331 0.0 0.00902488099226553 0.032661963744652314 0.03576067842710294 2.8230536727338538 -2.215751983139948 -2.807434400439902 -1.2895394662150617 0.3105770674146167
150037 136367 20051105 156.0 14 3.0 0.0 0.0 90 10.0 0.0 3815 0 0 20160314 45.009920342482616 3.2558163033792784 -0.6136992415599025 -0.8727534720375024 2.25740897204847 0.2457437137097884 0.09067982259285913 0.019346457156572686 0.06456765744606745 0.13030793049171524 -3.4084954504471257 0.40442824277899175 -0.08023189069094952 2.179353190847902 -2.1817384223053797
150038 98895 20100503 4.0 4 4.0 1.0 0.0 245 10.0 0.0 1741 0 0 20160311 47.85496252069909 -3.1972741010620824 -0.0005160925119804908 -3.4439769818458097 -0.8286401071757771 0.2753333295114065 0.000903357469967495 0.08007170177394744 0.11257771264016528 0.03142598046580359 1.014151794472922 -4.0531789551208375 4.127793455204191 -0.35941229886034826 0.9683134848416624
150039 1182 20000312 8.0 0 0.0 0.0 0.0 101 15.0 0.0 1960 0 0 20160325 44.00689020443738 4.119798176377585 -0.8092401832373679 1.5537701468438687 -1.0833519169518204 0.2663149965200306 0.10338389677952683 0.07438998284421201 0.02416826745402177 0.03284110265571266 -3.581801967633224 1.6654085488730042 -2.1396491928242622 -1.0988410928750902 0.1889074735740016
150040 12686 20130311 115.0 15 1.0 1.0 0.0 111 6.0 0.0 5971 0 0 20160328 46.99288557256226 5.02397692761929 1.8794586208051989 -1.8677863502962084 0.0007153308084516666 0.2436332663508685 0.11857572587556114 0.1795952221661878 0.07698919897711255 0.053639689098437 -5.382687613048042 1.5889089700648336 2.8038200267128546 0.09590373375951354 0.3805204304846891
150041 806 20041005 77.0 0 3.0 1.0 0.0 116 15.0 0.0 1630 0 0 20160331 45.44452109337266 4.5657931972887225 -0.3685928287857996 0.4313263123799309 -0.1746136321187744 0.2630075763119865 0.1106123353067872 0.07540418412718718 0.04147868386626303 0.05800974137692145 -4.558429758909998 1.1837141936377478 -0.6557888781184622 -0.2979186654373612 -0.04625918996520828
150042 2408 20020108 135.0 24 4.0 0.0 0.0 220 8.0 0.0 1791 0 0 20160327 48.42427261939806 5.897588395252246 0.4194817773920227 -0.8623160859214697 -3.163033422498104 0.28597283934630496 0.13167033603705314 0.11177671569628614 0.054711883836729126 0.0 -6.9588793932782 0.3192275021959061 1.961308813231613 -3.3824050902763854 -0.8465417232662896
150043 167979 20141005 0.0 0 0.0 1.0 1.0 184 4.0 0.0 5156 0 0 20160326 47.40041866215857 -3.1747629468157896 0.6695756956605781 -3.644617466367931 0.25951713879078897 0.25677713574030425 0.001237917692066274 0.11183495106919714 0.11831983983158152 0.061114939094543234 1.3097777974914644 -3.339262427856584 4.395053487257025 0.8037022162835047 1.8476006499183493
150044 82174 20091009 13.0 4 0.0 1.0 1.0 235 12.5 0.0 1541 0 0 20160325 45.906578944260595 -3.22669100421156 -0.015701757261068316 -1.2822899979160345 -0.8493689907512413 0.2635263779683465 0.00032043456627767273 0.12013805903873595 0.08350847560357294 0.034381206745384585 2.0553469910457336 -2.5307580857436087 1.911213060561855 -0.7162875306547186 0.6644975163783535
150045 24673 20040106 7.0 5 2.0 1.0 0.0 110 15.0 0.0 3985 0 0 20160305 43.95774602079753 3.6811414341292488 -0.5334067337979258 0.7799298913781376 1.0741891989861083 0.2471026081639552 0.09693293614974784 0.06430510266456374 0.039467148533325634 0.09538330499193604 -3.169032325891233 1.5819252984803889 -1.562237717073672 1.0212147428190308 -0.0987487896113727
150046 107652 20031005 8.0 0 2.0 1.0 0.0 130 15.0 0.0 1482 0 0 20160314 43.821216977724255 -3.1246329959359063 -0.7268970014652393 -0.15915313757470792 -0.9777716590362264 0.2610941686880985 0.0 0.0901305495561193 0.06452378679620595 0.0326019044239809 2.7509668676074157 -1.6529730300367165 -0.13240059652642275 -0.6129850799294991 0.5210063939079982
150047 89563 20120912 104.0 4 0.0 1.0 1.0 381 15.0 0.0 648 0 0 20160404 48.7374132311372 -3.262185210850429 1.2822384214227465 -4.419074069038191 -0.569651409898678 0.2623956534314393 0.0011657652502569142 0.14735269278790433 0.12986509536018426 0.03651215623426904 0.8709590459769739 -3.8835983646259047 5.946798426322682 -0.3349152259891717 -0.5850625619009526
150048 167413 19981108 29.0 0 1.0 0.0 0.0 60 12.5 0.0 159 0 0 20160314 42.44143790590072 -3.1657348566275108 -0.5848660256567799 1.6355327130087631 -0.04288376319559465 0.24368530048155465 0.0 0.12714788604621213 0.04306191994101816 0.06440825659984195 3.596646834572617 -0.3614250946033827 -1.8446533241454168 -0.14229846858722056 0.2107589079274779
150049 13539 20120105 104.0 4 6.0 1.0 1.0 306 10.0 0.0 1197 0 0 20160308 49.714378746473706 5.168357849671401 0.6451404434023026 -3.314377766214636 -0.41274776711723343 0.2779737554221505 0.12108401957167607 0.07455713545009411 0.09361000793838556 0.04453455454450785 -7.007297016103609 -1.0072950349073992 4.148078836920213 -0.4259771756007564 -0.8806418922466805
150050 100288 19990512 13.0 4 0.0 0.0 1.0 193 15.0 0.0 5853 0 0 20160329 45.215008429221704 -3.2254145295747145 -0.4499328215288271 -0.23527354852047236 -1.910416803945556 0.2719654313696925 6.496012319303601e-05 0.11831293018649335 0.06653407754234325 0.006536456150723843 2.3317915647851244 -2.2696587435655946 0.7602005889989123 -1.8998457508060285 0.003303383227065841
150051 1615 20071006 46.0 6 4.0 0.0 0.0 145 7.0 0.0 7231 0 0 20160329 46.45130495682166 4.618308656613316 -0.4977784738080837 -1.5125865554921696 0.38973425059456296 0.2674603690525276 0.11066846892297312 0.022999832214682263 0.06731006468644057 0.07074535447943363 -5.25244676754305 0.12156810123190423 0.8985878568637743 0.7723627359967586 1.0294792071232732
150052 167586 20010411 67.0 0 1.0 0.0 0.0 60 15.0 0.0 5308 0 0 20160311 41.03303169156156 -2.9812446432203887 -1.166451745071822 1.0906790077320674 0.5860951277066343 0.2393203586881197 0.0 0.06532308956729102 0.04734927629383805 0.08001588046057237 3.792334519899769 -0.10078625709431276 -2.510592995302665 1.1447687348199322 0.7817198051595157
150053 10123 19970101 29.0 0 1.0 0.0  0 15.0 - 2025 0 0 20160319 42.76028156635577 3.373711474921422 -0.3037131370367922 3.917698503416272 0.5424559221970261 0.2394361712225231 0.0941319763778973 0.14974699734166952 0.0 0.08597914634669791 -1.990984199886614 3.0346662344397988 -3.899737148106935 -0.3395151308868191 -0.057661176567432325
150054 13832 20140803 29.0 0 1.0 0.0 0.0 110 2.0 0.0 322 0 0 20160306 46.186799838974984 4.401273886193616 1.4795126337076192 -2.94382599335964 0.9516558522038394 0.23782172414839275 0.10783636486549207 0.12321376909048065 0.09177939058114457 0.07875009134733955 -4.708297715960968 1.2313746198317446 2.9005321112460587 1.7710577247445336 1.7887631222930012
150055 29182 20021101 19.0 9 3.0 1.0 0.0 0 9.0 1.0 730 0 0 20160402 44.5840952897201 -3.1287496892051 -0.9406661785856268 -0.7577610954827428 -0.8553656929413405 0.2673196819391333 3.7760589497383414e-05 0.06325750115162974 0.07272833041707659 0.03708832078640474 2.342676894605233 -2.347637107483352 0.4430015015025006 -0.4897758233620151 0.283168824680279
150056 164994 19981204 11.0 10 1.0 0.0 0.0 82 15.0 0.0 1445 0 0 20160315 42.95681195521819 -3.289482265121503 -0.3518608405106538 2.565259320004924 -0.7520987490415203 0.2480936469589919 0.0 0.17115061733927295 0.03168962185965905 0.045885543912590115 3.663489563391379 -0.2929156673746863 -2.024907843239029 -1.327742989894354 -0.05496042324228632
150057 100917 20020808 0.0 0 0.0 0.0 0.0 75 10.0 0.0 1485 0 0 20160306 44.97671097535862 -3.2888651528673045 -0.5733032112063658 1.0650129238127717 -0.06810682696347423 0.2582342161620597 8.695035287762713e-05 0.124988827686493 0.0533989879886637 0.06494891452030077 2.6651657644302387 -1.8418890433680877 -0.3757150793222335 -0.6725432219319665 0.4958466380382086
150058 984 20001112 67.0 0 1.0 0.0 0.0 0 15.0 0.0 1135 0 0 20160310 42.55154540800533 3.193770281580301 -0.3747344991244024 2.0283635881452087 1.0171385402943574 0.23701802808068326 0.08982380526130936 0.10082573263524416 0.024129340226652102 0.09414346466405467 -1.998995277804592 2.5381000539980105 -2.8157936725201016 0.9308770583025918 0.7573971863921194
150059 162233 20070211 41.0 6 0.0 0.0 0.0 69 6.0 0.0 5189 0 0 20160326 43.40916180921504 -3.0457235341015925 -1.2073930938632935 -0.1996397243837389 1.7114056348861548 0.2458470314368165 0.00046474366803097667 0.03452818970562223 0.06826434120663757 0.11291520729836375 2.7970963025215205 -1.6447104441383384 -0.7721703435997257 2.0413942509378584 1.6013606932989697
150060 135302 20090510 129.0 8 0.0 0.0 0.0 114 15.0 0.0 2029 0 0 20160308 45.794544206421854 -3.1271751592638832 -0.09781502517511363 -2.6960999123452893 0.9389549858906912 0.2514642006710265 0.0005177457836706365 0.0690596553918701 0.1038848648746126 0.08631774562317966 1.8357344928773875 -2.8141988286198822 2.640679702095984 1.2133229393988685 -1.8042902997351995
150061 56853 20040201 19.0 5 2.0 0.0 0.0 110 15.0 0.0 914 0 0 20160307 44.8016850163959 -3.227722510432672 -0.3089882131994111 -0.033956916835909366 -0.1923612089427145 0.25532823588159265 5.8478886658162796e-05 0.11966535094476485 0.06697440092044737 0.057682588913625 2.5862213879482088 -1.8369228712395655 0.4300459791080646 -0.350320456912307 0.30226870111907794
150062 486 20000304 8.0 0 2.0 0.0 0.0 125 15.0 1.0 998 0 0 20160324 43.53716391562454 3.4867919648678214 -0.729225928653319 1.8752398946504016 -1.0549112264131568 0.26193038549265 0.09434142490250264 0.0902309489404678 0.021376701479588558 0.03388904053395755 -2.780703362934364 1.7779525845976831 -2.4126508375012783 -1.1242398048922368 0.0607798420839689
150063 191521 20060908 96.0 0 6.0 1.0 1.0 313 15.0 0.0 5348 0 0 20160321 47.0379949079415 -3.1798134633502224 -0.857339224629627 -2.6242201008182824 0.3990500148383294 0.2714007738464191 0.00043110428657392206 0.027235579483698768 0.10149023385355167 0.07500528547034671 1.2375749320715967 -4.024336182316364 2.7176666785826655 0.29685808110120626 -3.113662690934956
150064 24766 20091103 4.0 4 5.0 1.0 1.0 286 15.0 0.0 2775 0 0 20160402 47.25018371900401 -3.1644718536656717 -0.2325431689251667 -3.1977848510241174 -1.133295881353092 0.27696045879730913 0.0007411331730568008 0.06928259849287939 0.10757615345230642 0.022786771774202286 1.1917149836642549 -3.846837511614116 3.5868170448749703 -0.5320698133095272 0.8264626322397156
150065 12501 20050807 13.0 4 2.0 1.0 1.0 272 15.0 0.0 1712 0 0 20160326 46.77192192653671 4.565233764770082 0.8300415007012951 -0.9990341613876766 -1.2484811004847798 0.26386274822062616 0.1116360050745397 0.13881927124667756 0.061765903716495076 0.020682164334936862 -5.02160390845439 0.9455259351197938 1.6344515808032658 -1.1593457888947425 0.48436695242587
150066 156506 20120510 0.0 0 3.0 1.0 0.0 105 5.0 0.0 666 0 0 20160317 46.48591532140791 -3.156315242148362 0.02216628883794464 -2.6862307786266344 0.04164680060729562 0.26078993261220224 0.0008192180116767332 0.08731030736865769 0.10315527712590404 0.05750650421365116 1.6224045410898544 -3.0919874373083296 3.0103645827981813 0.5307852603724993 1.4887293920990259
150067 43147 20010212 127.0 6 3.0 1.0 0.0 101 15.0 0.0 436 0 0 20160324 43.955498074966926 -3.049461144022395 -1.261432469391338 -0.8462547699697229 0.2570658056258883 0.2597421594630038 0.00026985002313237484 0.02857761850359902 0.07410499748500454 0.07104505337562125 2.4503561887877248 -2.2163154834538563 -0.02196855145646852 0.6059122558383178 -1.0468098486030395
150068 2144 19990311 67.0 0 1.0 0.0 0.0 75 15.0 1.0 1973 0 0 20160312 42.09034180490358 3.844798764512273 -0.5493868470426165 1.1691662187064076 0.3307393752364796 0.24242360167561625 0.09757903358861347 0.06905956854730427 0.030796217719923382 0.07069886734451505 -2.566300639870692 2.666255065223686 -2.6019313068733387 0.856315981119327 0.7792386434298814
150069 2022 20070501 94.0 25 1.0 0.0 0.0 68 15.0 0.0 1880 0 0 20160322 44.53903788455512 3.917487157189576 0.5957089354555593 -0.5415502705334231 3.2269418083347245 0.22114080281759854 0.10087659743110533 0.09628670341237276 0.06327164633637912 0.15636729921293602 -3.5015749466016515 1.9051791040627903 0.10218201310663418 2.9425693912517734 -1.9351151718661943
150070 118204 19971001 4.0 4 5.0 2.0 0.0 140 15.0 0.0 3293 0 0 20160323 44.56721697929517 -3.2590075333526896 -1.5981391553701645 1.534479068090235 -1.5480665323568663 0.279159347220973 0.0 0.07412257639453415 0.0414311730892175 0.0239403527204468 2.608119402706335 -2.2874447164878933 -1.3909569052796913 -1.9778652205170688 -0.5475410070141588
150071 71363 19980102 7.0 7 0.0 0.0 0.0 98 15.0 0.0 4204 0 0 20160306 42.40629137948822 -3.1670576068153244 -1.7962047649912698 2.575253345708899 0.804067856699458 0.25194397087389464 0.0 0.05860795581428058 0.0296240199610614 0.09583351441878482 3.491128432829484 -0.9361217527451794 -3.2480757475016153 0.2616799798744021 -0.8905454914073629
150072 63936 19980005 168.0 0 0.0 0.0 0.0 150 15.0 1.0 1205 0 0 20160318 42.39573744347749 -3.0981665950049275 -1.7656668443657704 1.659730063673836 0.21345536393029346 0.2566836118158542 0.0 0.044508360369570205 0.03980176020952745 0.07400118488295625 3.314389639922908 -1.1344528654824877 -2.627592554010582 0.2075774404462544 -0.007058058967351942
150073 133439 20080905 13.0 4 0.0 1.0 1.0 235 8.0 0.0 1947 0 0 20160321 47.01977423150013 -3.1812304048673594 0.4993383075909778 -3.3422805948014287 -1.3495202343881985 0.2680808093643179 0.0007337748373837874 0.11699658910055565 0.1106931661193287 0.014046431602244298 1.4235508611938013 -3.265121565712055 4.050573386073334 -0.6741689441613038 1.0182730731777505
150074 172948 19980612 4.0 4 5.0 0.0 0.0 102 15.0 1.0 5616 0 0 20160314 43.22252394288153 -3.357541292430428 -2.246653803203457 4.576618288218156 -0.6668417571872562 0.2716780994252201 0.0 0.08646116967898676 0.0021542049838258145 0.0583408577639126 3.48300762286702 -1.2794971403576734 -4.363921971728428 -1.999823173811769 -1.020312265007193
